id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
902956465106391531,https://www.airbnb.com/rooms/902956465106391531,20241206031559,2024-12-10,previous scrape,Chambre chez l’habitant,"Enjoy the charms of a beautiful Haussmannian apartment, with a small terrace for the summer.<br />The kitchen is well equipped, ideal if you love to cook.<br />A pleasant place to live in the summer, the rooms are all facing a very quiet courtyard.",,https://a0.muscache.com/pictures/miso/Hosting-18956768/original/161a866f-0d46-443d-bf78-66fb9529a9ed.jpeg,103344115,https://www.airbnb.com/users/show/103344115,Estelle,2016-11-11,"Paris, France",,,,100%,f,https://a0.muscache.com/im/pictures/user/e014e405-097b-42c4-bea5-3f06526732f2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e014e405-097b-42c4-bea5-3f06526732f2.jpg?aki_policy=profile_x_medium,Alésia,2.0,2.0,"['email', 'phone']",t,t,,Observatoire,,48.82603637424916,2.3293484259894086,Private room in rental unit,Private room,2,,1 bath,,,"[""Hot water kettle"", ""Hangers"", ""Heating"", ""Coffee"", ""Elevator"", ""Oven"", ""Refrigerator"", ""Body soap"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Dishwasher"", ""Dining table"", ""Outdoor furniture"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""First aid kit"", ""Wine glasses"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Board games"", ""Cooking basics"", ""Indoor fireplace"", ""Washer"", ""Sound system"", ""Books and reading material"", ""Toaster"", ""Iron"", ""Dedicated workspace"", ""Freezer"", ""Shower gel"", ""Clothing storage""]",,2,365,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-12-10,8,0,0,2023-07-08,2023-08-03,5.0,5.0,5.0,5.0,5.0,5.0,4.88,,f,2,1,1,0,0.46
23556791,https://www.airbnb.com/rooms/23556791,20241206031559,2024-12-08,city scrape,Appartement spacieux et lumineux à Montmartre,"Spacious and bright family apartment. A large main room very pleasant to stay in. 2 cozy bedrooms with double beds. Just 2 steps from Butte Montmartre. In a lively neighborhood and rich in activities (museum, theater, park...). With 2 metro lines nearby that allow you to reach all Parisian tourist places in 30 minutes maximum.","A lively area with all amenities nearby. Easy access to all of Paris thanks to buses, metro, velib...",https://a0.muscache.com/pictures/a7b9b09e-7f76-49fc-b85d-5a93e59b0ab6.jpg,1586709,https://www.airbnb.com/users/show/1586709,Anne-Sophie,2012-01-09,"Paris, France","Je vis dans cet appartement avec mes 2 enfants. 
Nous aimons notre quartier à 2 pas de Montmartre, où nous connaissons les commerçants et restaurateurs, que nous nous vous recommanderons avec plaisir.
Nous profitons beaucoup de Paris et de ses activités culturelles, musée, théâtre, concert.
Notre appartement est un lieu d'accueil pour nos amis et nous espérons que vous y passerez un moment agréable.
Babou le chat, cité dessous, est décédé.",within a few hours,100%,70%,f,https://a0.muscache.com/im/users/1586709/profile_pic/1404682786/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1586709/profile_pic/1404682786/original.jpg?aki_policy=profile_x_medium,Montmartre,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Buttes-Montmartre,,48.89102,2.34907,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Hangers"", ""Coffee maker"", ""Heating"", ""Dryer"", ""Elevator"", ""Smoke alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Breakfast"", ""Microwave"", ""Free washer \u2013 In unit"", ""Essentials"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Iron""]",$120.00,2,1125,2,4,1125,1125,3.9,1125.0,,t,9,9,9,64,2024-12-08,42,8,0,2018-07-12,2024-08-13,4.38,4.67,4.1,4.81,4.83,4.38,4.36,7511802652045,f,1,1,0,0,0.54
28686463,https://www.airbnb.com/rooms/28686463,20241206031559,2024-12-09,previous scrape,Bright & Airy 1Bedroom Apartment In 15th arr,"Bright and airy one bedroom apartment in the heart of Paris with its contemporary decor and great view of the city.<br />Ideal for a solo business traveller with working desk, very high speed Internet, minutes to metro and Portes de Versailles less than 10 mins away.<br />Great for couples/family: separated bedroom with ensuite bathroom, high quality sofa bed with firm mattress, fully equipped kitchen, large living room with expandable table.<br /><br />Amazing view, high floor, and 3mins to Boucicaut.","Within 3 minutes to metro Boucicaut, the flat  is ideally located for your business or leisure trips. In the heart of the 15th district between Gare Montparnasse, the Palais des Sports and the Parc des Expositions at the Porte de Versailles. You'll love its close proximity to metro lines 8 and 12, allowing you to quickly reach the Eiffel Tower, the Champs-Elysées, department stores and the Opera Garnier.",https://a0.muscache.com/pictures/cc181537-1d40-4acc-a67c-c2931b268940.jpg,40869191,https://www.airbnb.com/users/show/40869191,Isabelle,2015-08-08,"Paris, France",,,,,f,https://a0.muscache.com/im/pictures/user/a4d077f8-60fd-40a2-b59a-391258c46e68.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4d077f8-60fd-40a2-b59a-391258c46e68.jpg?aki_policy=profile_x_medium,Porte de Versailles,1.0,2.0,['phone'],t,t,Neighborhood highlights,Vaugirard,,48.84059,2.28641,Entire rental unit,Entire home/apt,4,,1.5 baths,1.0,,"[""Hangers"", ""Coffee maker"", ""Heating"", ""Oven"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Microwave"", ""Essentials"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Lockbox"", ""Cooking basics"", ""Washer"", ""Iron"", ""Stove""]",,2,365,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-12-09,36,0,0,2018-09-26,2019-11-21,4.61,4.72,4.69,4.47,4.75,4.89,4.47,7511502364591,f,1,1,0,0,0.48
1017239628428764495,https://www.airbnb.com/rooms/1017239628428764495,20241206031559,2024-12-07,city scrape,Charmant appartement parisien,"Sunny 80m2 flat ideally located close to the romantic Parc des Buttes Chaumont. <br /><br />Enjoy:<br />Master bedroom with a suite bathroom<br />King size bed<br />Chest of drawers<br />1 futon 120<br />(Accommodating 2 children)<br /><br />1 double bedroom<br />Big screen with Netflix, Disney<br />With separated shower room<br /><br />Open space layout for kitchen fully equipped <br />U shape sofa<br />Dining table for 6/8<br />Flat screen TV<br />Dyson fans<br />Separated wc<br />Towels, sheets provided<br /><br />Wheelchair Elevator access . 3 digit codes<br /><br />Easy way to Airport, Disneyland.","You will go the Buttes Chaumont or the lovely canal Saint Martin 5/7 min walking or the bohemian Belleville.<br /><br />You will find Parisians’ coffe and brasseries, French restaurants and a lot of famous bakeries or local commerce. Even casher ones. And get home in a secure place.<br /><br />A 5 min à pied du romantic Parc des Buttes Chaumont ou du canal St Martin, proche du quartier street art de Belleville.<br />Brasseries, bar, restaurants, commerces, boulangerie, boucheries, fromageries etc… au pied de l’immeuble",https://a0.muscache.com/pictures/hosting/Hosting-1017239628428764495/original/fbc9f2db-1178-4b25-b119-ab418617ddfa.jpeg,29448054,https://www.airbnb.com/users/show/29448054,Delphine,2015-03-16,"Paris, France",,,,94%,t,https://a0.muscache.com/im/pictures/user/User-29448054/original/96cfc7e5-9479-428c-8303-4d4ac238724d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-29448054/original/96cfc7e5-9479-428c-8303-4d4ac238724d.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Buttes-Chaumont,,48.87800381605005,2.3739471461872608,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Hot water kettle"", ""Hangers"", ""Central heating"", ""Clothing storage: dresser"", ""Elevator"", ""Carbon monoxide alarm"", ""Bathtub"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Oven"", ""Baking sheet"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Portable fans"", ""Shampoo"", ""Dishwasher"", ""Dining table"", ""Pets allowed"", ""Microwave"", ""Baby safety gates"", ""Outdoor furniture"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Wine glasses"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Cleaning products"", ""Wifi"", ""Coffee maker: Nespresso"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Clamp on table seat high chair - available upon request"", ""Private patio or balcony"", ""HDTV with Chromecast, DVD player, Disney+, Amazon Prime Video, Netflix"", ""Toaster"", ""Iron"", ""Dedicated workspace"", ""Free dryer"", ""MaTherapie body soap"", ""Stove"", ""Cleaning available during stay"", ""Portable heater"", ""Room-darkening shades"", ""Freezer"", ""Shower gel"", ""Sun loungers""]",$600.00,4,365,1,6,365,365,3.8,365.0,,t,2,4,4,110,2024-12-07,12,10,0,2023-11-26,2024-08-29,4.75,4.83,4.42,4.75,4.92,4.58,4.58,7511910392826,t,1,1,0,0,0.95
17259832,https://www.airbnb.com/rooms/17259832,20241206031559,2024-12-09,city scrape,Appartement cosy au centre de Paris,"Right in the middle of Paris, a minute's walk from the metro.<br />2 people, 20 m2, shower, toilet, kitchen.<br />2nd floor with elevator, fully equipped (Wi-Fi, TV...).<br />Famous fashion district and Parisian theaters.","Ideally located in the heart of Paris in the famous Parisian fashion and theatres district of fashion and theaters, this neighborhood so rich in color and so hectic has oases of peace and happiness. <br />Take advantage of a walk to the Opéra Garnier in 15 minutes to the Opéra Garnier, the George-Pompidou Center, Les Halles and Grands Magasins, but above all enjoy visiting the unusual Paris and these many covered and traboules passages that gravitate around the studio.<br />That's wonderful, you won't get tired of it!  <br />BEAUTIFUL TRAVELS make THE GOOD MEMORIES.",https://a0.muscache.com/pictures/81e5c35b-059b-44ed-a364-3fd9bb67e877.jpg,102485302,https://www.airbnb.com/users/show/102485302,Nat,2016-11-04,,"Bonjour et bienvenue,
Je suis étudiant en médecine.
J'ai deux grandes passions dans la vie: les voyages et la cuisine.
Je serai très heureux d'échanger avec vous. ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/7f7fc0ad-c6a2-40aa-83ba-01e10244ff4d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f7fc0ad-c6a2-40aa-83ba-01e10244ff4d.jpg?aki_policy=profile_x_medium,II Arrondissement,10.0,29.0,"['email', 'phone']",t,t,Neighborhood highlights,Bourse,,48.86963,2.35196,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Hot water kettle"", ""Hangers"", ""Coffee"", ""Elevator"", ""Baking sheet"", ""Smoke alarm"", ""Body soap"", ""Dishes and silverware"", ""Portable fans"", ""Shampoo"", ""Clothing storage: closet"", ""Dining table"", ""Single level home"", ""Long term stays allowed"", ""Essentials"", ""Luggage dropoff allowed"", ""Coffee maker: espresso machine"", ""Bed linens"", ""Wine glasses"", ""Paid street parking off premises"", ""TV with standard cable"", ""Host greets you"", ""Radiant heating"", ""Laundromat nearby"", ""Pack \u2019n play/Travel crib - available upon request"", ""Babysitter recommendations"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""EV charger"", ""High chair - available upon request"", ""Toaster"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Iron"", ""Single oven"", ""Paid parking garage on premises \u2013 100 spaces"", ""Private gym nearby"", ""Shower gel""]",$117.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,6,34,64,317,2024-12-09,318,44,1,2017-03-08,2024-11-17,4.36,4.61,4.3,4.34,4.55,4.7,4.35,7510205893275,t,9,9,0,0,3.37
877987588889343102,https://www.airbnb.com/rooms/877987588889343102,20241206031559,2024-12-09,city scrape,New Flat in Bonne Nouvelle/Sentier,"Welcome to our newly renovated modern studio apartment in the heart of Paris! Designed by an architect, our studio is fully equipped with everything you need for a comfortable stay. <br /><br />Our apartment is located in the most central area of Paris, in Montorgueil/Sentier district. You can access everything by foot such as the vibrant Montorgueil street, Marais, Louvre Museum, Jardin des Tuileries, Palais Garnier, Montmartre/Sacre Coeur, Galeries Lafayette, etc. Conveniently located near subway.",Grands Boulevard and Sentier,https://a0.muscache.com/pictures/miso/Hosting-877987588889343102/original/474aad74-d8d8-4c68-9ef7-d419866ac79f.jpeg,84800619,https://www.airbnb.com/users/show/84800619,Pierre-Alexandre,2016-07-19,"Paris, France","We are a French-Filipino mixed couple passionate about culture, sports, food, and travel. Experience Paris like a local in our newly renovated, modern apartment located in the heart of Paris, and we take pride in keeping it clean and peaceful. We trust that you will take care of it as if it is your own. We believe that the best way to discover Paris is from a local perspective, and we are excited to share our insider tips with you. BIENVENUE!",,,,f,https://a0.muscache.com/im/pictures/user/User-84800619/original/caade67b-7dc7-4f22-bb3f-65cf47d7f0d5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-84800619/original/caade67b-7dc7-4f22-bb3f-65cf47d7f0d5.jpeg?aki_policy=profile_x_medium,,3.0,3.0,"['email', 'phone']",t,t,Neighborhood highlights,Entrepôt,,48.87030198462675,2.3501013175797474,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hot water kettle"", ""Hangers"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Elevator"", ""Baking sheet"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Portable fans"", ""Self check-in"", ""Shampoo"", ""Clothing storage: closet"", ""Dishwasher"", ""Dining table"", ""TV"", ""Essentials"", ""Luggage dropoff allowed"", ""Private entrance"", ""Bed linens"", ""Wine glasses"", ""Radiant heating"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Lockbox"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Electric stove"", ""Books and reading material"", ""Toaster"", ""Iron"", ""Stainless steel oven"", ""Freezer"", ""Shower gel""]",$190.00,3,365,3,3,365,365,3.0,365.0,,t,0,6,36,36,2024-12-09,6,1,0,2023-05-15,2024-01-03,4.5,4.67,4.5,4.83,5.0,5.0,4.5,7510208367567,f,1,1,0,0,0.31
1172269694032703391,https://www.airbnb.com/rooms/1172269694032703391,20241206031559,2024-12-10,previous scrape,Stylish Apartment near République,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjI2OTY5NDAzMjcwMzM5MQ%3D%3D/original/1618d89f-2649-449c-8025-94934c39aeea.jpeg,421961455,https://www.airbnb.com/users/show/421961455,Michaël,2021-09-07,"Paris, France",,,,,,https://a0.muscache.com/im/pictures/user/0583bfe6-afe7-4ed6-b4dd-31dd9cbded7f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0583bfe6-afe7-4ed6-b4dd-31dd9cbded7f.jpg?aki_policy=profile_x_medium,,53.0,60.0,"['email', 'phone']",t,t,,Entrepôt,,48.872095203813885,2.3689247253270485,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,"[""Hot water kettle"", ""Hangers"", ""Coffee"", ""Oven"", ""Smoke alarm"", ""Body soap"", ""Drying rack for clothing"", ""Portable fans"", ""Shampoo"", ""TV"", ""Essentials"", ""Bed linens"", ""Paid street parking off premises"", ""Radiant heating"", ""Cleaning products"", ""Wifi"", ""Coffee maker: Nespresso"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Hair dryer"", ""Washer"", ""Iron"", ""Other induction stove"", ""Room-darkening shades"", ""Freezer"", ""Shower gel"", ""Clothing storage""]",,3,90,2,3,90,90,3.0,90.0,,,0,0,0,0,2024-12-10,0,0,0,,,,,,,,,,7511014059960,f,9,9,0,0,
42036340,https://www.airbnb.com/rooms/42036340,20241206031559,2024-12-10,previous scrape,3 pièces de charme au pied de la butte Montmarte,"At the foot of the Montmarte hill on a small charming square in a typical neighborhood with merchants and pretty restaurants, the apartment will bring you all the comforts you need for a wonderful Parisian stay! <br />Composed of 2 bedrooms, a living room with an open kitchen sofa bed and bathroom with bathtub.<br /><br />10 min walk from famous Sacré-Coeur in Montmartre on a very nice  neighborhood with a lot of restaurants and shops. Lovely 2 bedrooms and a livingroom apartment","Trendy neighborhood of the 18th arrondissement at the bottom of the Montmartre hill with lots of shops less than 10 min away (bakery, cheese shop, butcher shop, organic supermarket...)<br />Convenience store open until 10 p.m. opposite the apartment.<br />Great places to dine and/or have a drink in the street!",https://a0.muscache.com/pictures/d14d4193-8017-4a93-a5af-170f5ac23aaa.jpg,61493563,https://www.airbnb.com/users/show/61493563,Lucie,2016-03-04,"Senlis, France",,,,,f,https://a0.muscache.com/im/pictures/user/ffa4ae32-3e9d-4eb5-8e79-7411fbba761e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ffa4ae32-3e9d-4eb5-8e79-7411fbba761e.jpg?aki_policy=profile_x_medium,,2.0,2.0,['phone'],t,t,Neighborhood highlights,Buttes-Montmartre,,48.88959,2.34557,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Hot water kettle"", ""Hangers"", ""Coffee maker"", ""Heating"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Self check-in"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Microwave"", ""Free washer \u2013 In unit"", ""Essentials"", ""Bed linens"", ""Wine glasses"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Lockbox"", ""Cooking basics"", ""Hair dryer"", ""Books and reading material"", ""Toaster"", ""Iron"", ""Dedicated workspace"", ""Stainless steel oven"", ""Freezer""]",,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-12-10,24,0,0,2021-09-12,2022-12-31,4.79,4.79,4.58,4.88,4.92,4.88,4.75,7511805617671,f,1,1,0,0,0.61
18859191,https://www.airbnb.com/rooms/18859191,20241206031559,2024-12-07,city scrape,"PARIS - MONTPARNASSE - Three-room  appartment,","Situated 100 m from Boulevard Montparnasse<br /> <br /><br /><br /><br /><br />This typical Parisian apartment, quiet and very bright, is located at the foot of the Montparnasse tower, in a secured building (guard, digicode, intercom), on the 2nd floor with elevator, refurbished.<br />ideal to visit and discover Paris","Montparnasse<br />We love this lively and touristic area, with its cinemas, theaters, cafés, restaurants, brasseries, (Coupole, Rotonde, Closerie des Lilas, ...)<br />- shopping : center of the Montparnasse Tower and  Rue de Rennes <br />- easy access to  : Saint-Germain des Prés, Luxembourg, Invalides, Champs Elysées, Champs de  Mars, Eiffel Tower",https://a0.muscache.com/pictures/7042501e-be14-4170-8e88-6bd17b93c831.jpg,131399014,https://www.airbnb.com/users/show/131399014,Dominique,2017-05-22,"Palavas-les-Flots, France",,within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/cceb4f63-d9a4-4d06-91ba-254ff65668e0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cceb4f63-d9a4-4d06-91ba-254ff65668e0.jpg?aki_policy=profile_x_medium,Montparnasse,1.0,2.0,"['email', 'phone']",t,t,Neighborhood highlights,Vaugirard,,48.844017,2.319975,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hot water kettle"", ""Hangers"", ""Coffee maker"", ""Coffee"", ""Elevator"", ""Blender"", ""Oven"", ""Smoke alarm"", ""Conditioner"", ""Pocket wifi"", ""Refrigerator"", ""Baking sheet"", ""Body soap"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Portable fans"", ""Shampoo"", ""Dishwasher"", ""Dining table"", ""Extra pillows and blankets"", ""Single level home"", ""TV"", ""Microwave"", ""Long term stays allowed"", ""Essentials"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Bed linens"", ""Wine glasses"", ""Host greets you"", ""Radiant heating"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Board games"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Books and reading material"", ""EV charger"", ""Toaster"", ""Children\u2019s books and toys"", ""Iron"", ""Ethernet connection"", ""Stove"", ""Clothing storage: closet, wardrobe, and dresser"", ""Portable heater"", ""Shower gel""]",$80.00,30,90,30,30,90,90,30.0,90.0,,t,0,0,5,161,2024-12-07,25,2,0,2017-07-31,2024-10-18,4.92,4.88,4.76,4.92,4.84,4.96,4.92,"Available with a mobility lease only (""bail mobilité"")",f,1,1,0,0,0.28
807846544892088952,https://www.airbnb.com/rooms/807846544892088952,20241206031559,2024-12-08,city scrape,Appartement meublé à louer,"Good MOBILITY LEASE (1 month rental minimum)<br /><br />Paris 3ème / Rue de Bretagne<br />In a beautiful old building, we present this beautiful 118.50m ² apartment furnished and completely remodeled by interior designer.<br />This property consists of a beautiful living room of 65.29m² bathed in light, with an open kitchen, furnished and equipped, three bedrooms with storage, a bathroom and an independent toilet.<br />Rent: 7800 euros, all charges included (electricity, heating).",,https://a0.muscache.com/pictures/miso/Hosting-807846544892088952/original/4e3755cb-413d-4e5d-a831-48f69423dff1.jpeg,496906359,https://www.airbnb.com/users/show/496906359,Léonie,2023-01-19,,,a few days or more,0%,,f,https://a0.muscache.com/im/pictures/user/47091b66-d365-4407-8780-4cc79152430e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47091b66-d365-4407-8780-4cc79152430e.jpg?aki_policy=profile_x_medium,,1.0,1.0,['phone'],t,t,,Temple,,48.862631971328575,2.361241917217816,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,5.0,"[""Elevator""]",$251.00,31,125,31,31,125,125,31.0,125.0,,t,27,57,87,362,2024-12-08,0,0,0,,,,,,,,,,"Available with a mobility lease only (""bail mobilité"")",f,1,1,0,0,
739937937071477601,https://www.airbnb.com/rooms/739937937071477601,20241206031559,2024-12-10,previous scrape,带阳台的温馨现代公寓 Sweet Home in Paris,"Sweet Home apartment is located in the 15th arrondissement in the heart of Paris, conveniently close to the Montparnasse train station. The nearest metro lines are Line 6 and Line 12 at Pasteur Station (450m), and Lines 6, 4, 12, and 13 at Montparnasse Bienvenue Station (900m). In addition, there are many bus routes available in the surrounding area.<br /><br /><br />The appartment offers a peaceful and quiet environment, ensuring a comfortable stay whether you are traveling for business or leisure.",,https://a0.muscache.com/pictures/miso/Hosting-739937937071477601/original/364aaac7-f55d-4b84-88ea-2fe47e7045ff.jpeg,108457335,https://www.airbnb.com/users/show/108457335,Jiwen,2016-12-25,"Paris, France","Living in Paris, working in high tech domaine, traveling around the world. Love communications! ",,,100%,f,https://a0.muscache.com/im/pictures/user/User-108457335/original/a792c8c4-938e-458f-b629-979d109bf298.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-108457335/original/a792c8c4-938e-458f-b629-979d109bf298.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Vaugirard,,48.84011,2.31513,Entire condo,Entire home/apt,4,,1 bath,1.0,,"[""Central heating"", ""Carbon monoxide alarm"", ""Blender"", ""Oven"", ""Smoke alarm"", ""Baking sheet"", ""Refrigerator"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Portable fans"", ""Dishwasher"", ""Extra pillows and blankets"", ""TV"", ""Microwave"", ""Free washer \u2013 In unit"", ""Long term stays allowed"", ""Bed linens"", ""Host greets you"", ""Hot water"", ""Kitchen"", ""Rice maker"", ""Private patio or balcony"", ""Dedicated workspace"", ""Stove"", ""Room-darkening shades""]",,2,35,2,2,35,35,2.0,35.0,,t,0,0,0,0,2024-12-10,0,0,0,,,,,,,,,,7511507538750,f,1,1,0,0,
1083908149453458943,https://www.airbnb.com/rooms/1083908149453458943,20241206031559,2024-12-10,previous scrape,Beautiful 128 sq m. Parisian flat,"Beautiful 128 sq. m flat located 8mn walk from Arc de Triomphe.<br />In a typical Hausmannian Parisian style, and within a secured building, the flat offers all that can be required in terms of spaces and equipments. <br />The place includes a 40 sq.m living room, 1 large kitchen, 2 large bedrooms, 2 bathrooms, separate toilets, and a large entrance.<br /><br />2' walk to Metro Line 1 (Argentine Station)<br />7' walk to RER A, <br />7' walk to Avenue des Ternes, <br />10' walk to the Champs-Elysées<br />12' by metro to Grand-Palais",,https://a0.muscache.com/pictures/miso/Hosting-1083908149453458943/original/671e9312-1f61-4c90-a3bb-ab1819626e88.jpeg,381183343,https://www.airbnb.com/users/show/381183343,Clara,2020-12-22,"Paris, France",,,,,f,https://a0.muscache.com/im/pictures/user/User-381183343/original/b91d41d3-fa9f-44f4-adb4-d68d8aab4fa1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-381183343/original/b91d41d3-fa9f-44f4-adb4-d68d8aab4fa1.jpeg?aki_policy=profile_x_medium,,1.0,1.0,['phone'],t,t,,Batignolles-Monceau,,48.8756700932932,2.289231351355816,Entire rental unit,Entire home/apt,6,,2 baths,2.0,,"[""Safe"", ""Hot water kettle"", ""Hangers"", ""Heating"", ""Coffee"", ""Elevator"", ""Blender"", ""Bathtub"", ""Smoke alarm"", ""Conditioner"", ""Body soap"", ""Drying rack for clothing"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""Dining table"", ""TV"", ""Microwave"", ""Essentials"", ""Yamaha sound system with aux"", ""Bed linens"", ""First aid kit"", ""Wine glasses"", ""Cleaning products"", ""Wifi"", ""Coffee maker: Nespresso"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace: wood-burning"", ""Hair dryer"", ""Washer"", ""Books and reading material"", ""Toaster"", ""Dedicated workspace"", ""Neff double oven"", ""Other gas stove"", ""Piano"", ""Freezer"", ""Shower gel"", ""Clothing storage""]",,3,16,3,3,16,16,3.0,16.0,,t,0,0,0,0,2024-12-10,0,0,0,,,,,,,,,,7511711577260,f,1,1,0,0,
